x,y,class,n_x,n_y,n_class
2.1556857518916313,-0.4158212146667686,false,2.1355426347898505,-0.3941308505549411,true
-2.195585804468445,-0.41549085716867346,false,-2.218154957907587,-0.39370826626281635,true
-2.5667424984667537,-0.41494289069396884,false,-2.5508669221824554,-0.39782183907591795,true
-1.4768411965429498,-0.4147812488099586,false,-1.4671845932041208,-0.3923166641728453,true
-2.506945812460382,-0.4146294782219774,false,-2.5166360519515263,-0.3925670299400377,true
-1.3881298391571097,-0.4145015257002477,false,-1.3756578962192894,-0.3960806102061893,true
-2.0499380476995888,-0.41396742692222166,false,-2.037252342250796,-0.39322762361706737,true
-1.9221698038148296,-0.41371819397448617,false,-1.9382120622524988,-0.3918687404456597,true
-2.470677371081252,-0.4125250756389398,false,-2.4493428869187537,-0.3951711921581606,true
-1.901067338063314,-0.412132642093246,false,-1.9038240743306196,-0.39886565964148146,true
-1.2707730934040735,-0.41199497246609906,false,-1.2481336966075551,-0.3899367015192572,true
-1.174550257827761,-0.4118411318878094,false,-1.1889755193988751,-0.39462243138918457,true
-0.8185290153335711,-0.4115262352626981,false,-0.8271358069164041,-0.3988096209177572,true
-1.9814678529218601,-0.41013070250450534,false,-1.9930845538179742,-0.39797371407012133,true
1.7380708959183737,-0.4098673719589009,false,1.7530883320119592,-0.3938229314690619,true
-2.4635776133162532,-0.40969523753688797,false,-2.4844311345782235,-0.3972877312465951,true
-2.4267272755774654,-0.4088275467573211,false,-2.423027227317405,-0.3922402720360677,true
-1.5224704787171137,-0.40879733922126693,false,-1.4992463038794006,-0.39416300339380805,true
-0.8034939849413583,-0.40828699264777596,false,-0.7899791627010138,-0.3991133193965102,true
-0.8641611282570055,-0.4081511003186309,false,-0.8813858483222655,-0.39280386680412516,true
-2.6238014554942617,-0.40798117482663476,false,-2.6228697541792463,-0.3998248969191313,true
-1.6826208396899296,-0.407468478921708,false,-1.6794230009451665,-0.3874301836072736,true
-0.740562752278948,-0.4072070801194755,false,-0.7390214962296423,-0.3913802049437164,true
-1.8203398141968357,-0.4066254622163706,false,-1.8097490210232767,-0.3886289305323313,true
-2.4614671206033063,-0.40648963451542436,false,-2.4539676670587394,-0.3885166478082488,true
-1.3145709975526334,-0.40592512734064434,false,-1.3042558954826573,-0.3948552858745006,true
-2.8541468794489204,-0.4054075014227888,false,-2.8608522047846896,-0.3895653175114856,true
-1.9575923783555904,-0.40530642243508197,false,-1.9674379952001266,-0.3962188108741127,true
-2.479894598760945,-0.40526156639012767,false,-2.4890477683596104,-0.39627490344328364,true
-1.1723146679690895,-0.40465183902919094,false,-1.1728577207420965,-0.3933775883944127,true
-1.0711564240791498,-0.4046149524247358,false,-1.069673967226363,-0.38682078578425727,true
-1.9894946409300278,-0.40444679940335276,false,-2.0020056336752328,-0.38803830426434976,true
-1.801108637461953,-0.40441259849820055,false,-1.7978233678893802,-0.38392306934908677,true
-2.522943582400741,-0.40434034458714724,false,-2.5242729838565654,-0.3820828924061053,true
-1.6118386929819568,-0.40421819224879135,false,-1.601800544413194,-0.3958613424049298,true
-1.2306884332875292,-0.40420223403047845,false,-1.2188991160466454,-0.3913908704232479,true
-1.5079301812192767,-0.40415504317459044,false,-1.4903097696977086,-0.3996934171076938,true
-1.881795363373934,-0.40413493420838104,false,-1.878467238711981,-0.38761667443539105,true
-1.6775721958227492,-0.4038171013734638,false,-1.7000779170029614,-0.38288620712673344,true
-1.1710940029938732,-0.4036566738466401,false,-1.1545587222886413,-0.39515589347901053,true
-1.7874916415328677,-0.4035889263562207,false,-1.7917530085282443,-0.3804262422958,true
-2.5606497733348763,-0.403453469199504,false,-2.540483761959404,-0.38781510096972976,true
-2.316238705183655,-0.40283114591409014,false,-2.31140685468195,-0.3797595891783726,true
-0.9713308957812621,-0.4022435330411578,false,-0.9724364590092628,-0.38589020840540567,true
1.9670436175957546,-0.4021616942777634,false,1.9542704614872002,-0.38374043849279993,true
2.0518155994728193,-0.4017445588078745,false,2.0431319524760303,-0.4000759677842052,true
-1.259310347686651,-0.4014651996595823,false,-1.2568645123513429,-0.38684080770771717,true
-1.2876389656618472,-0.4013488974638929,false,-1.2986817052749962,-0.39136265433709105,true
-1.627285631503222,-0.4011148396793719,false,-1.6396351494682908,-0.38510197740275903,true
-1.752651810753842,-0.4009407332687192,false,-1.7698524279248868,-0.3816465976757293,true
-1.177497306239821,-0.40089994767440584,false,-1.1988149025469965,-0.38904944525471635,true
-2.7530829752518837,-0.40083278426287217,false,-2.7722492492010966,-0.3982478979113507,true
-1.2290344791149164,-0.40072469419487494,false,-1.227372125049026,-0.39486159012306854,true
-2.459884430851178,-0.4004809416303889,false,-2.456942226720151,-0.3809557206020119,true
-1.4797286771115101,-0.4004323839175924,false,-1.4603813571617752,-0.39794605275322764,true
-2.2181932651034475,-0.4003474037135019,false,-2.232053699870736,-0.3985368851417339,true
2.1721159276293722,-0.31192411722815616,false,2.170134385784206,-0.330002274751364,true
2.173293500511417,-0.26772581344346263,false,2.1548949756137983,-0.27117693933668685,true
2.1945937197267464,-0.2628555755388951,false,2.1716526005793946,-0.27255079079346356,true
2.1900347728931346,-0.23118870478636755,false,2.1704964295059552,-0.23057564958009102,true
2.1842078461300565,-0.23099487991477546,false,2.161273456649079,-0.23334572993728658,true
2.177046912722052,-0.21394095639267158,false,2.1654839946928277,-0.20806781035851177,true
2.1860464993611735,-0.11432016930188194,false,2.1636301313519155,-0.11161415302561717,true
2.174042479342397,-0.09829455837750613,false,2.1669308895889503,-0.09646709304593101,true
2.172153432253426,-0.0912560957715455,false,2.151181242738164,-0.09062314505100144,true
2.1793193498628143,-0.08274610985693814,false,2.162293308147591,-0.062012479209157666,true
2.183288861261293,-0.07745520213284707,false,2.1688061091119053,-0.08600903596861308,true
2.185363888932754,-0.07577342311756241,false,2.1679834363518458,-0.0886113594448068,true
2.174300230115156,-0.053285536786150445,false,2.16765148600453,-0.06179488868583949,true
2.172978391180118,-0.0323842787678614,false,2.158811325511161,-0.01972574193681645,true
2.1754410608626666,0.05497072841375589,false,2.157168599203782,0.05383260441543691,true
2.1902384072171412,0.07203055313314824,false,2.1682710960238887,0.08092835844361275,true
2.1754538511058557,0.07279879251166521,false,2.1705134898220106,0.06804116749733524,true
2.1835725632971954,0.0745317976748896,false,2.161200523046114,0.07617240500541689,true
2.173292224451036,0.0794598228442207,false,2.1609964134066866,0.0668701483030838,true
2.1761347326665272,0.09075010069431166,false,2.17103309637598,0.08914191845550556,true
2.1723012288007206,0.11207696170361925,false,2.167759102323058,0.12618862207738446,true
2.18961721335345,0.13983519386000887,false,2.1675557443289564,0.13644496066020273,true
2.1761923922763295,0.14271935296124028,false,2.1556730024849826,0.1590219886148373,true
2.1846343386244187,0.14290236673500017,false,2.1612510387322645,0.15709702620899882,true
2.1829212596412413,0.14723035176937505,false,2.1594193224593696,0.14516271916653387,true
2.177491039083557,0.180201411752483,false,2.169792518871288,0.19482330706019765,true
2.180901109103178,0.23451808781013694,false,2.157584957727842,0.2486216735114113,true
2.1759519873520223,0.25022943742015347,false,2.1626836804489544,0.24191668860834709,true
2.1719633714585886,0.2558684326187919,false,2.1544009740430163,0.25239463136399554,true
2.179339079566172,0.2608935735118898,false,2.1571261321340875,0.2572865265652218,true
2.1783604589036494,0.27498991655146965,false,2.1616663060162895,0.2831815520209946,true
2.1761404587373323,0.28065528696893594,false,2.1681637436851577,0.26185854065973546,true
2.17606347931725,0.2897522443819141,false,2.163039058785293,0.2963606161108921,true
2.1910289596412604,0.3029854480221883,false,2.167564818451511,0.32604934849570144,true
2.1732633557536927,0.31174422939974544,false,2.158706571549088,0.31802170851883615,true
2.176667894961303,0.32787537492669927,false,2.15755086443892,0.32698802105747693,true
2.173704606902526,0.34251663429800006,false,2.1685514490290587,0.32365642109568604,true
2.185995848135226,0.35793428459669435,false,2.1669396921028494,0.34170029100583804,true
2.17438827407106,0.366958922181281,false,2.1595666176553885,0.3569355109365572,true
2.178114690547334,0.36851780067466605,false,2.1624272800833295,0.3488151798974821,true
2.171847135194443,0.38013192740722834,false,2.1529328747297583,0.38869670974017106,true
2.1722867499921237,0.38211656779548886,false,2.166142190340799,0.402815906479489,true
2.1719824002958754,0.3984112124437753,false,2.166053139916606,0.41234011291013717,true
2.178628492854065,0.39934679288626007,false,2.1702792063023213,0.41390128870826914,true
2.1751837143677477,0.4183509781451986,false,2.166674796758382,0.39902267334376484,true
2.177546721723187,0.42632453944154564,false,2.16803367698165,0.4332086918841351,true
2.173868557331621,0.431668307102847,false,2.1623882271047954,0.4241578562876711,true
2.1836400784632635,0.43490189378935407,false,2.1637230282193802,0.4351735134686707,true
2.1895614371610588,0.4509466902010989,false,2.169204778217332,0.4349154018154813,true
2.1894231808327316,0.4701486808977321,false,2.1715278157846423,0.49261198684478824,true
2.1724786228290403,0.5023500349229428,false,2.1539592408090287,0.4849066125713604,true
2.1834072222232095,0.5120655833880128,false,2.1595211071726332,0.5297868648288606,true
2.1775828274423596,0.5152969207044009,false,2.1613948099053717,0.5274120540134624,true
2.1833730626787453,0.5405410944296087,false,2.1687983426457293,0.5321090768444965,true
2.183727398995706,0.5495050383444124,false,2.159997007833343,0.5499460649881411,true
2.1769265797127164,0.5804439632488338,false,2.170163142832719,0.5568799233384111,true
2.192349726817247,0.6060514323769048,false,2.169903763336869,0.6051564095635502,true
2.180086914286389,0.6160954017305884,false,2.168976473950179,0.6195953762622735,true
2.188911421565115,0.6192816412160504,false,2.1665133018656357,0.612032908655601,true
2.18285607695432,0.6313918664293836,false,2.1631797007071984,0.635628384746558,true
2.1841425003387167,0.6389974100423454,false,2.1613071960946324,0.6536577631583518,true
2.1913418006443752,0.6435731701434972,false,2.1696658524487966,0.6606761301854434,true
2.1801922084012104,0.6452841764991873,false,2.157180527713227,0.6550231777493954,true
2.1870571040274607,0.660553729759565,false,2.164562599818571,0.649280678492417,true
2.1842270645202766,0.6863955702401225,false,2.1672570774666964,0.6805879989956976,true
2.18740972073368,0.7022934726931616,false,2.167267878674036,0.7020866469826175,true
2.1793401916282154,0.7060735408927562,false,2.1647401743918193,0.6883526160379485,true
2.18290919812682,0.714533893626764,false,2.163381811484674,0.7036079997611853,true
2.179394794534636,0.7288327322977547,false,2.1597566184074037,0.7175360936575053,true
2.1815534260753613,0.7290419042945672,false,2.1599060289826633,0.7342265742764056,true
2.18337942444192,0.7443181114447157,false,2.167156158134596,0.7559735223202169,true
2.1808543233949496,0.762547068959731,false,2.1649783227635115,0.7725797695256529,true
2.174533391782465,0.770899875022353,false,2.158051044732469,0.7767102962098136,true
2.1910605345552536,0.7783351505861806,false,2.167989042214651,0.7941429891801519,true
2.18718700089831,0.7814156942336337,false,2.168693078374631,0.7694481710970837,true
2.1760216091190783,0.7860691817244235,false,2.1616965364403793,0.7788778269424302,true
2.180831006711475,0.8011221412047617,false,2.1587891417851828,0.7948633077269729,true
2.177170588534733,0.8129038774468833,false,2.1671479096231185,0.8360252947982929,true
2.173137949156978,0.814616298920927,false,2.1659675447168016,0.8138729601635083,true
2.178236523149286,0.8616543001344181,false,2.1606807145096005,0.8762464154516252,true
2.180837139974901,0.87033798600807,false,2.1575145421570414,0.8646632104767344,true
2.1846939624382604,0.8843997412587186,false,2.165917315924418,0.8778181340957292,true
2.1773067571314937,0.8962030271547111,false,2.1666344848675116,0.9062269330152881,true
2.174023573508561,0.9048370332834057,false,2.1605914928224426,0.9000920696366087,true
2.179957862254608,0.9262984359660202,false,2.168947221750935,0.908886414404535,true
2.172856831559783,0.9577165054576526,false,2.156982334821773,0.952323920046126,true
2.17297202485052,0.9670168661782946,false,2.1496762470431023,0.9649531209534754,true
2.1742730474750562,0.9790856846644034,false,2.1634332803435443,0.9722242778863176,true
2.1796728011126527,0.9836194735499197,false,2.1559892163767436,0.984489658804278,true
2.182562013340074,0.9973190761740824,false,2.1675747509845316,1.0195774853944564,true
2.175570969424607,1.0042339636958904,false,2.1619089320960816,0.9948997351392586,true
2.1811730381906154,1.0178473013970728,false,2.161975739792375,1.0180625830080432,true
2.187199393785637,1.03841198964057,false,2.1659582418980325,1.0414039502125763,true
2.1946318530977633,1.0608195889972154,false,2.1709292661962922,1.0593969263908132,true
2.1731485384891234,1.0687349760308453,false,2.1606792935331627,1.04832357004068,true
2.184851496333849,1.0845381812551826,false,2.165624753674481,1.0873723504829331,true
2.1803903359024353,1.0849859734496006,false,2.1584017452269237,1.0798888941108817,true
2.174845607629181,1.0860674032217656,false,2.1646991120778365,1.0944715258944067,true
2.1789477719675148,1.1116234595893268,false,2.1702680023851353,1.11695396199821,true
2.173363065115727,1.1476694961762783,false,2.1717059568217354,1.144431448004146,true
2.1778339755726,1.1505811353530369,false,2.1667320026504786,1.1547012758099953,true
2.1795881603826452,1.158005118803118,false,2.1641570473195637,1.1600057947884492,true
2.183406530388533,1.1660526283628858,false,2.1662770255150394,1.1858835781448556,true
2.178853398673814,1.177695454225876,false,2.1626833217386254,1.1672754013537847,true
2.180021467783797,1.1780724582819417,false,2.1704385990195694,1.173003141242317,true
2.1846850474605106,1.191497536767607,false,2.1615768215066153,1.2022723634788104,true
2.178950402213047,1.2494287497006922,false,2.1571744994889954,1.2488727539479272,true
2.1719593511205373,1.3105181880669758,false,2.1550031079257703,1.311682819060798,true
2.183442936302139,1.3402417376995466,false,2.1705792520785967,1.3498177588404345,true
2.184967707894358,1.357494640570149,false,2.1650232381653307,1.3428107012158996,true
2.1809772029169334,1.3676872145181294,false,2.164609735437636,1.3582778205024368,true
2.1733132123121446,1.3688006289240562,false,2.1511764577516606,1.3747932687270588,true
2.173265321875102,1.3779785320582594,false,2.168048464100794,1.3901939079042904,true
2.175644401103896,1.3846026199676265,false,2.1644912776545966,1.3881414890489072,true
2.189077056702299,1.3906258296475682,false,2.1701164512118605,1.3976652904585427,true
2.1730729103948647,1.4055077458910072,false,2.1702029608463818,1.3874266712025605,true
2.1740640304663374,1.41616562584269,false,2.1606305585278136,1.429102424728816,true
2.187807094664795,1.4354663526255649,false,2.1653641770740673,1.4526582409205109,true
2.1858176263647264,1.4375363087329116,false,2.1677672890224846,1.4588877655801025,true
2.1901169726611305,1.4502916496990288,false,2.1707777137003785,1.4732582677869,true
2.1915139609451098,1.513565207495664,false,2.1703311174045634,1.4911606650656153,true
2.181903872789562,1.5268963442165482,false,2.167697062533226,1.5432750478531025,true
2.1787541571977416,1.5272832408107213,false,2.162815120102621,1.5325985456036488,true
2.172066123972196,1.5359806491588595,false,2.1680109752769923,1.5501497707977179,true
2.1871684393944477,1.5436281289451113,false,2.16666083610066,1.5489183199886454,true
2.1880896992680623,1.5522426948114578,false,2.1684429288063,1.5581188002468092,true
2.1767881124957853,1.5684743050459367,false,2.170037429892573,1.5555762436374847,true
2.18492397667267,1.580896783244692,false,2.1644151126611035,1.5941069058419925,true
2.1795165649058603,1.5853612501875567,false,2.1595931398526873,1.5999600527253586,true
2.1757724885524627,1.5904374955045968,false,2.164773178905256,1.5898205475240068,true
2.1853700395054383,1.5972834313467765,false,2.169292609456404,1.6070085519852637,true
2.1725081764721015,1.5985434852855962,false,2.1520744740094413,1.597747013385907,true
2.175241636768956,1.6332604314959156,false,2.155763064857575,1.6356297159982072,true
2.1779548662259187,1.6537375317096819,false,2.1705472529970864,1.661035179013463,true
2.182567211384235,1.6572376054568358,false,2.1633785946198643,1.6669886028996141,true
2.172815757987777,1.6843607675678083,false,2.1539108255576,1.679682015196267,true
2.1786998356205673,1.6905140170027915,false,2.1680703095727747,1.706746186602387,true
2.180885455428422,1.6985528593829575,false,2.162224348591533,1.7132158208804613,true
2.1883398726737804,1.7285144781036248,false,2.1706245214345676,1.7394427435950934,true
2.177481831191282,1.7297944376928707,false,2.1642073554394123,1.7508152716453727,true
2.176617072265387,1.7376577122582963,false,2.155866892289465,1.7240503915161969,true
2.173795677323063,1.7452608807371377,false,2.1666365388192506,1.7502396345382336,true
2.1733465388177473,1.7563205045481607,false,2.1636636794019233,1.7382177549261162,true
2.1784125754507464,1.8252791055780166,false,2.157002556631463,1.8098235837633943,true
2.1773109276014964,1.8304243885067077,false,2.1696983263749914,1.853028922568037,true
2.172664035507916,1.8464862481951276,false,2.1620372817105618,1.8471272713550682,true
2.1722416170608336,1.855333144250041,false,2.1628552947466413,1.863171441826871,true
2.1752365302506993,1.8626028884607115,false,2.155112017063607,1.8626907647267474,true
2.171838837232439,1.8748791487366896,false,2.168242184196585,1.8864342304811035,true
2.177588960815684,1.883976906706889,false,2.155635697985103,1.8769822838714305,true
2.1746081416678775,1.9020453653315827,false,2.152429973918578,1.9196672155045293,true
2.1726184398503885,1.9328582356233153,false,2.159158565199729,1.9407160632700997,true
2.1740063860669774,1.9341861463448546,false,2.1692561542342346,1.9327894329219808,true
2.1721195355493514,1.9550847810803513,false,2.16585009966966,1.9382256444618435,true
2.171840584452061,1.9568331419131444,false,2.152393858563053,1.940369332045314,true
2.1753636576479805,1.9593570736653434,false,2.168860700045121,1.9699591057023103,true
2.1745587108766413,1.9752837217311043,false,2.1688937982073075,1.9845110070395993,true
2.1743487613704184,1.9871142588060202,false,2.1634677027767903,1.987673802917746,true
2.181040052268704,1.993626456284415,false,2.1614480299633128,1.9942105803420418,true
2.180774943208705,1.9955262431892626,false,2.167250095997471,2.0142020441624178,true
2.1877197568325575,2.008837154642982,false,2.166797505105698,1.9962110889387716,true
2.191980235848787,2.029878536537153,false,2.1694872446366924,2.017713728276118,true
2.1733941743258036,2.0439325405211863,false,2.1558131435537766,2.0656280352866334,true
2.1755138286914573,2.0630016349377556,false,2.1528749392505935,2.070015712421144,true
2.1811054405418795,2.0822843162411204,false,2.1707532843108988,2.085673429572286,true
2.1752728029609534,2.0831934407130737,false,2.162253346298658,2.081441933293387,true
2.1859280083277928,2.089584926663843,false,2.1674777457694443,2.0914947896828755,true
2.173762964590619,2.0940631767200326,false,2.1624867037935536,2.1029528358833938,true
2.1742369821906187,2.1188176926264575,false,2.16904798356897,2.1082169539572746,true
2.17486476095794,2.1411636367119624,false,2.1540637366041366,2.13094217915436,true
2.184833222469378,2.145214600220098,false,2.1641793788728063,2.1401266391264935,true
2.176043937296096,2.155151070579757,false,2.1560111421057666,2.149469594103253,true
2.1789364106588223,2.1579230959111126,false,2.158009497836321,2.1572799701157304,true
2.176555535671827,2.1600918885706504,false,2.154998159430353,2.163895086390947,true
2.192855185451795,2.1819092706778043,false,2.1702061599600553,2.1990138143401854,true
2.17309406068738,2.1849545425093115,false,2.1592503241839864,2.173105248006498,true
2.1847623669902965,2.189881805635688,false,2.1644515218838594,2.185555902459631,true
2.179450491106435,2.1929876260780574,false,2.1701662551259604,2.1760863261850942,true
2.1760483900054344,2.199136563332781,false,2.169465220661107,2.1781400597520406,true
2.1761758734840346,2.2009604890958276,false,2.162967686317826,2.185943733884496,true
2.182180086174795,2.2021862336852465,false,2.1600303090322384,2.1876427324729786,true
2.1736135006353665,2.2095783080342857,false,2.161503341986514,2.2079984250721214,true
2.1904955670729964,2.2136220849837014,false,2.1718132983231375,2.2209163154455407,true
2.1827804249023184,2.221542735922425,false,2.163002564531041,2.234755644470753,true
2.1793476266586516,2.2261341076217236,false,2.1665959321638724,2.2434986638453562,true
2.1782732539861147,2.233131753461782,false,2.16351754705756,2.2127200817700965,true
2.1738431521476205,2.233768169973021,false,2.1595086922429703,2.2329818208917924,true
2.1793943617352363,2.2388761071708805,false,2.170164709435701,2.233242989528024,true
2.1760418854515544,2.2515250494857946,false,2.1555759008441537,2.2387697439618743,true
2.173096483673335,2.27043073989659,false,2.1658072818405976,2.2824818600351233,true
2.176742330000857,2.272899001284079,false,2.1635009665242912,2.25801433090252,true
2.1805344709432983,2.3040539092616523,false,2.1710401755945354,2.2819100399117964,true
2.17887404651489,2.308696468281924,false,2.168592721282782,2.328384972462322,true
2.180337671402914,2.3129174197837195,false,2.165557108534948,2.3287700792846633,true
2.1724815761963776,2.3397099403487918,false,2.1514702052532866,2.3291890883163857,true
2.1768506581115563,2.342781535086994,false,2.161364534195732,2.325648443010353,true
2.172416016474908,2.3493332636227042,false,2.1604438199165705,2.36703270733989,true
2.1894868676523713,2.356123144172307,false,2.1708423145370097,2.351787054905088,true
2.176343604873518,2.3611262438146436,false,2.1560497149864077,2.3829021432860364,true
2.181151217410433,2.3789409246312876,false,2.170787952620274,2.396368097969201,true
2.1830908971436602,2.3913759824677685,false,2.163726952654956,2.398015876277288,true
2.176029487125036,2.4042311304284008,false,2.1650240582691525,2.3983770252779784,true
2.1750251765587145,2.4060084424948363,false,2.1584996707497726,2.4257126051737354,true
2.1725480896534246,2.4164543154623455,false,2.1488165371406036,2.4165056650548045,true
2.1824752149641053,2.4165659906439543,false,2.1715099760464613,2.4204400196204356,true
2.189625789227384,2.4267574896194493,false,2.169636655826108,2.42458883914569,true
2.1828630473169475,2.431580204099216,false,2.159089868680024,2.428790020931099,true
2.1823004556603087,2.4427882600049227,false,2.1710779212399194,2.431634459713792,true
2.17897478469033,2.4436135589699037,false,2.165894999298922,2.4369854825508472,true
2.1729976225227308,2.4469271867132907,false,2.1601083910871295,2.439814195236681,true
2.182667384847963,2.4509680099348925,false,2.1662744774746368,2.461215023751245,true
2.1811572987763896,2.456379815334662,false,2.1644654603987856,2.4483566415738984,true
2.1865793575968597,2.4584639431236646,false,2.1678722593895348,2.4791762638509063,true
2.1930274813681976,2.4609581980476536,false,2.169465242959646,2.451458936407667,true
2.181443599134964,2.466867776678667,false,2.171058616754173,2.4870435095983177,true
2.171887516641386,2.4758246622867763,false,2.165748064670629,2.462127635553858,true
2.176872246166088,2.479686191712355,false,2.1562132509562284,2.4902662063672456,true
2.185134649766844,2.481891320012987,false,2.169515794942978,2.4886061538159048,true
2.173452244734709,2.4905771190820145,false,2.1619624014979815,2.472770166060486,true
2.1759742660810755,2.4926777633939037,false,2.1545837268830255,2.5148268233758326,true
2.1737787121820538,2.4977338984743587,false,2.165288568190604,2.5216801382433154,true
2.17948508597008,2.5156174630225423,false,2.161407101561795,2.5213239974783175,true
2.181674836046423,2.524711615769447,false,2.1594454183003635,2.5116093454202346,true
2.1813658671261793,2.5250389642713102,false,2.158664486769082,2.532584444045969,true
2.1871645062081972,2.5360700756550454,false,2.17160272713789,2.525776263826953,true
2.190451300081615,2.540524955314363,false,2.167197680741279,2.551953594500062,true
2.1790337791106045,2.562865100097083,false,2.170798567490149,2.5705736851877843,true
2.1723058567019446,2.5748845722997897,false,2.1658554499140434,2.590573605488496,true
2.1763605460066824,2.602861899535834,false,2.152794809159722,2.5921245094930137,true
2.176516520996349,2.6073539770472296,false,2.1576928206338004,2.628745113145982,true
2.185626028694363,2.6284441476482345,false,2.1699711463969305,2.609846788756144,true
2.1838872892236725,2.631429493011753,false,2.1708779460464305,2.6260836437895123,true
2.185815706512277,2.634655882844737,false,2.1645744455237783,2.6355206912680598,true
2.1803983220171688,2.6386505460462724,false,2.161560268210927,2.6558893703769604,true
2.17827988290854,2.6475656815041746,false,2.1570848734521526,2.650486547015803,true
2.183179766268657,2.6819879355013803,false,2.169463273392573,2.7014664296319255,true
2.17360706587697,2.685566363039829,false,2.150692781854439,2.6873624955176,true
2.172993644763166,2.686360937973812,false,2.160091495345084,2.6671557801916546,true
2.1809348923638727,2.7156809188748836,false,2.1571484687800444,2.7179524939024815,true
2.172152256530453,2.716877594828921,false,2.1694080578360606,2.7153149140487636,true
2.1805240985516683,2.7270578618732326,false,2.1623059797584405,2.73442728093645,true
2.1771549433112045,2.728549345903484,false,2.153683817118894,2.7122510453380286,true
2.1758498451641515,2.7317124046277255,false,2.1569818960544933,2.744993782373946,true
2.17436548924703,2.7332148896652995,false,2.16297921836058,2.7497298635279614,true
2.1923148294148973,2.756607687097631,false,2.1694366354943524,2.750901144806314,true
2.1751025109799222,2.759314366057143,false,2.1642000198290017,2.76992838904788,true
2.192300012283037,2.7668837517478693,false,2.170421093658191,2.763504429866969,true
2.1893965851546233,2.770241104538806,false,2.165906118117131,2.7628945781908367,true
2.181270490151134,2.7789354442928382,false,2.170020911137609,2.781073598345395,true
2.178079122702266,2.7836435728659192,false,2.166542169729313,2.7661246098561745,true
2.181458656894585,2.7948045107970754,false,2.1701044787582173,2.801878052482526,true
2.1723958921454747,2.800612937023746,false,2.1636389721334375,2.8063523100409022,true
2.1896724288050784,2.8053017379492413,false,2.1709151321321434,2.790132831732557,true
2.1837993122518107,2.807040608029119,false,2.166622656977262,2.790572780564697,true
2.1736275765519157,2.8327841322933254,false,2.1590987154907677,2.8217563806323698,true
2.1761208051749907,2.8333524475857423,false,2.1617508014109066,2.846036120406228,true
2.1811012155558407,2.8380395663838036,false,2.1673682759033936,2.8360772725130468,true
2.1871898432835346,2.841470927802503,false,2.1702692595028643,2.8503392298825414,true
2.175112915969069,2.8653537096578434,false,2.1557043918448153,2.8465755584117938,true
2.1875612513385234,2.881997102261419,false,2.171180475006004,2.878670370542529,true
2.1787957145020242,2.891301815940971,false,2.1650155318479447,2.9014074699907226,true
2.1793445954807606,2.899476390613596,false,2.1605994380732123,2.889825520754737,true
2.174864746052682,2.919436310007878,false,2.1645164299711706,2.923264382945949,true
2.177182010731289,2.9377955133820697,false,2.162935994699376,2.956843353384865,true
2.189306954885742,2.9530244874058122,false,2.1695547413150713,2.9418688062452096,true
2.174853818490936,2.962229526552162,false,2.1700386561284533,2.962145556772162,true
2.172089180938217,2.984780671089634,false,2.1640060553623677,2.9908211564935696,true
2.1839304169329954,3.013873420958531,false,2.1717693017312594,3.0002437253832626,true
2.1797012200955264,3.0257298347779864,false,2.1616143594544743,3.033632591035067,true
2.1811989643500564,3.0502965225870375,false,2.1688952662191827,3.0660742359801803,true
2.17957609106836,3.0809067060299244,false,2.159035039429925,3.0792992942267916,true
2.176384646089862,3.0818604363829505,false,2.165953171300354,3.0618401275918585,true
2.1749670450798075,3.0943554652450245,false,2.15984439489038,3.091557931376437,true
2.1804774981663235,3.104967221069403,false,2.1597755648192454,3.0939876611392627,true
2.172210734064156,3.113683853954102,false,2.1661199838536245,3.1265973481876888,true
2.172279507374373,3.1221277470056283,false,2.1690203825284886,3.1359947865777773,true
2.173242863858592,3.145850891143404,false,2.1540358050046766,3.1380433618406154,true
2.1815144013028402,3.1562830015084753,false,2.1589737212429534,3.1704446435074987,true
2.171916940875739,3.1583995068730917,false,2.159129982615236,3.1382110406075228,true
2.184030419973729,3.1594246660110077,false,2.160747212912442,3.1510931980569215,true
2.1789801256186347,3.160571122650231,false,2.166953227864997,3.17077384741355,true
2.177105733738722,3.1610052556787775,false,2.1667779945568397,3.165042261588516,true
2.17217748105254,3.1670529502594706,false,2.165519484264211,3.1682730697198904,true
2.1840085756563195,3.1844017347852684,false,2.169015006615627,3.186620673643816,true
2.1916995649995985,3.2397196904335215,false,2.1684100530575443,3.245919962612401,true
2.1805740314015782,3.247758129137193,false,2.1615236851553594,3.25518952387283,true
2.183517172370195,3.2525777416798727,false,2.160998110285548,3.247772963582983,true
2.1720071687616604,3.2549582714483654,false,2.150503912270449,3.277901038725075,true
2.1849846818113132,3.2549837609792824,false,2.167938263186157,3.270677887842778,true
2.172082252598044,3.2557609215897916,false,2.1488828874193446,3.2471922443008245,true
2.173985785641912,3.258420781162066,false,2.164701695515259,3.2405323721687473,true
2.1718701920292,3.2690900585107316,false,2.1710434008727537,3.286557165713043,true
2.183261948932682,3.2878255281532978,false,2.1653781784352253,3.2913607163642142,true
2.176440931578138,3.2897036177729393,false,2.1670439406347146,3.29259899818456,true
2.173173198990585,3.2917846394576107,false,2.1716667233458655,3.3113634810116195,true
2.1752081377452366,3.2931041929295066,false,2.1592197258010803,3.29878943641135,true
2.1893968961891597,3.304746170681882,false,2.1705186314715816,3.284795275034532,true
2.1830181890790907,3.306363405288081,false,2.1640140372833416,3.302413487033246,true
